timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596804387787,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804388788,70291,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804388788,2000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804388788,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804389790,70366,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804389790,2000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804389790,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804390792,70395,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804390792,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804390792,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804391794,70438,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804391794,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804391794,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804392795,70294,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804392795,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804392795,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804393797,70431,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804393798,2000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804393798,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804394799,70602,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804394799,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804394799,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804395800,70713,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804395800,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804395800,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804396802,70318,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804396802,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804396802,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804397805,70341,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804397805,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804397805,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804398807,70409,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804398807,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804398807,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804399809,70461,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804399809,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804399809,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804400811,70467,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
