timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596735260124,7,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,7,0,0
1596735260638,6,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,6,0,0
1596735261147,7,POST Request to Base,200,,sendComment 1-1,text,true,,274,311,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735261656,5,goto_guestbook,200,,sendComment 1-1,text,true,,484,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735262166,10,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,10,0,0
1596735262679,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735263187,9,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,9,0,0
1596735263699,7,POST Request to Base,200,,sendComment 1-1,text,true,,274,298,1,2,http://localhost:8080/service/guestbook,7,0,0
1596735264210,4,goto_guestbook,200,,sendComment 1-1,text,true,,523,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735264718,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735265226,6,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,6,0,0
1596735265745,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,4,0,0
1596735266254,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,307,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735266762,5,goto_guestbook,200,,sendComment 1-1,text,true,,571,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735267270,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,6,0,0
1596735267779,6,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,6,0,0
1596735268288,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735268795,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,430,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735269303,5,goto_guestbook,200,,sendComment 1-1,text,true,,655,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735269812,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735270320,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735270831,6,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735271340,7,POST Request to Base,200,,sendComment 1-1,text,true,,274,511,1,2,http://localhost:8080/service/guestbook,7,0,0
1596735271386,7,goto_Main,200,,clearGuestbookHistory 2-1,text,true,,22653,119,1,2,http://localhost:8080/,7,0,0
1596735271850,5,goto_guestbook,200,,sendComment 1-1,text,true,,766,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735272358,11,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,10,0,0
1596735272872,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735273380,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735273887,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,343,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735274394,5,goto_guestbook,200,,sendComment 1-1,text,true,,819,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735274903,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735275411,7,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,6,0,0
1596735275920,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735276427,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,397,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735276935,5,goto_guestbook,200,,sendComment 1-1,text,true,,890,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735277444,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735277952,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735278460,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735278967,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,378,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735279475,5,goto_guestbook,200,,sendComment 1-1,text,true,,954,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735279983,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,6,0,0
1596735280492,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735280999,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735281007,28,POST Request to Base,200,,sendComment 1-1,text,true,,274,258,1,2,http://localhost:8080/service/guestbook,28,0,0
1596735281537,6,goto_guestbook,200,,sendComment 1-1,text,true,,989,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735282047,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735282564,6,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,6,0,0
1596735283073,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735283580,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,420,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735284088,4,goto_guestbook,200,,sendComment 1-1,text,true,,1069,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735284596,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735285104,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735285611,6,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,6,0,0
1596735286120,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,295,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735286628,5,goto_guestbook,200,,sendComment 1-1,text,true,,1105,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735287136,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735287644,6,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,6,0,0
1596735288153,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735288661,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,380,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735289168,5,goto_guestbook,200,,sendComment 1-1,text,true,,1171,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735289676,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735290186,7,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,7,0,0
1596735290447,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735290705,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,398,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735290962,7,goto_guestbook,200,,sendComment 1-1,text,true,,1243,136,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735291222,7,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,6,0,0
1596735291397,9,goto_guestbook,200,,clearGuestbookHistory 2-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,9,0,4
1596735291481,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
